country,gdp_per_capita,urbanization_rate,industry_share,agriculture_share,secondary_gross_enrollment_rate,tertiary_gross_enrollment_rate,population_growth,youth_dependency_ratio,internet_penetration,electricity_access,inflation_rate,trade_percent_gdp,fdi_inflow,credit_to_private_sector,remittances_percent_gdp,govt_consumption_percent_gdp,gross_savings_percent_gdp,services_share,adult_literacy_rate,life_expectancy_at_birth,fertility_rate,primary_gross_enrollment_rate,age_dependency_ratio,old_age_dependency_ratio,fixed_broadband_subscriptions_per_100,mobile_cellular_subscriptions_per_100,real_interest_rate,export_volume_index,external_debt_percent_gni,govt_expenditure_on_education_percent_gdp,tax_revenue_percent_gdp,fiscal_balance_percent_gdp,broad_money_percent_gdp,gross_capital_formation_percent_gdp,electricity_consumption_kwh_per_capita,renewable_energy_consumption_percent,fossil_fuel_energy_consumption_percent,international_tourism_receipts_usd,international_tourism_receipts_percent,trade_in_services_percent_gdp,year
Pakistan,1026.50033720969,32.585,22.0530195066132,25.3031382672009,24.41485435179018,5.249316916746248,2.76128567260809,83.3040769743468,0.0439,70.46,6.22800415424543,34.011725180531,0.813610045502484,25.1139429411396,1.88448808958283,11.2641056207369,17.3672619559794,45.2951760793769,43.0,61.134,5.507,62.566129870414855,89.8748985312392,6.57082155689237,0.673809245,0.134796019,2.7924294569074086,47.4358062844,53.9824165592375,2.201896989599187,12.8290938044319,-5.63881245387757,47.1502313964154,17.7111996462578,310.730739273671,51.6,57.44,556000000.0,6.07318405243037,5.66150389370405,1998
Pakistan,1028.99804758369,32.348,21.5572792952471,24.4842507882018,24.41485435179018,5.249316916746248,2.82827034753681,84.1788010552999,0.0275,84.26901401367188,11.3754928865122,36.8522661008964,1.14722858022912,24.64621514863,2.73456924126094,11.8935705131795,16.0408407539967,45.65097071546,52.666666666666664,60.623,5.642,62.566129870414855,90.7652198383735,6.58641878307357,0.673809245,0.095540045,2.7924294569074086,49.529270625,49.9528667221752,3.02230000495911,12.742472960641,-6.73327809606014,48.2032374752503,17.9191965447603,328.754696741227,51.9,57.52,618000000.0,6.19493257605034,6.86081904912427,1997
Pakistan,1047.88663514614,32.092,21.9943844205166,23.1957958147755,24.41485435179018,5.249316916746248,2.9106898704011,84.9013324898397,0.00299,84.26901401367188,10.3738085885002,38.3301268339895,1.45605449462756,24.6939754444567,2.02786922311198,12.645100187579,15.6069988452591,45.8349861072658,52.666666666666664,60.466,5.771,62.566129870414855,91.5013917796717,6.60005928983198,0.673809245,0.0495778,2.7924294569074086,53.4256785436,48.6543883054202,2.81057000160217,12.168756631767161,-5.23734118675006,46.0412900268044,18.9966573482447,326.731741742963,52.2,57.41,590000000.0,5.60650782559409,8.64655383032471,1996
Pakistan,1028.96592446155,31.836,21.3232921847751,23.4218793711634,24.41485435179018,5.249316916746248,2.89031173222832,85.3974995300534,0.000123,84.26901401367188,12.3435785170513,36.132753673519,1.19175194004056,24.2071211979922,2.82376378951299,11.7435241130122,17.1129912437058,44.8607712433853,52.666666666666664,60.273,5.894,62.566129870414855,92.0050933998263,6.60759386977291,0.673809245,0.030772819,2.7924294569074086,44.2532142522,51.3861035348749,2.79531002044678,12.168756631767161,-5.23734118675006,43.5708459410415,18.5455233391321,326.670114520969,53.1,55.83,582000000.0,5.69828342207814,7.9074859857029,1995
Pakistan,1009.06429520182,31.582,22.3704577657958,22.7528245238533,24.41485435179018,5.249316916746248,2.89269657804833,85.5154118599408,8.091425464285715,84.26901401367188,12.3681943936948,35.0577237131595,0.805118941060127,23.8230064643185,3.34511569570683,12.0210006121682,19.1127768372814,44.6905054170213,52.666666666666664,60.197,6.008,62.566129870414855,92.1153641235323,6.59995226359149,0.673809245,0.019081569,2.7924294569074086,49.6156554876,54.042965832735,2.58930993080139,12.168756631767161,-5.23734118675006,45.4102957414578,19.3974052458304,316.364103020922,54.2,55.05,795538461.5384616,4.187726376739467,8.18876078141547,1994
Pakistan,1001.25854820003,31.329,22.5926839685189,22.1979399670103,24.41485435179018,5.249316916746248,2.7725055318492,85.3542839704335,8.091425464285715,84.26901401367188,9.97366476029209,38.4993168752315,0.672760011900901,24.395045127975,2.79150186847426,13.0199928594269,16.1269814379235,44.6624961147978,52.666666666666664,60.083,6.112,62.566129870414855,91.9353108787057,6.58102690827223,0.673809245,0.01274427,2.7924294569074086,48.5572764033,48.811172981807,2.38644003868103,12.168756631767161,-5.23734118675006,45.3647021643092,20.6850030820741,307.817382974069,54.1,54.89,795538461.5384616,4.187726376739467,8.12918363560265,1993
Pakistan,1011.6250844611,31.077,22.644989000194,23.3100129190967,26.3336696624756,2.00996994972229,2.86254207102062,84.7819248910991,8.091425464285715,84.26901401367188,9.5090414619015,37.6945397210631,0.688313624140135,23.4968238834062,3.2190438358492,12.8420774567953,21.4664805173269,43.0293424468687,52.666666666666664,59.983,6.207,62.566129870414855,91.3237120318044,6.54178714070526,0.673809245,0.011031649,2.7924294569074086,51.9669094348,52.3428163768173,2.54967999458313,12.168756631767161,-5.23734118675006,42.5300049117333,20.1334835745861,307.405657164155,56.0,53.58,795538461.5384616,4.187726376739467,8.67944647308699,1992
Pakistan,966.522495703734,30.826,22.9309229864785,22.8424456202234,23.7177505493164,5.249316916746248,3.30645345087216,84.106203154176,8.091425464285715,84.26901401367188,11.7912703351416,35.4196551048403,0.566383737278734,22.2370174407211,3.39438232501182,14.2636684303351,21.3639551720402,43.2305506564766,52.666666666666664,59.864,6.291,62.566129870414855,90.6055379024562,6.49933474828017,0.673809245,0.007130659,2.7924294569074086,44.9009900539,52.5531870657114,2.56676006317139,12.168756631767161,-5.23734118675006,39.041064079953,18.8964334705075,274.211966266381,58.1,52.39,795538461.5384616,4.187726376739467,8.42749659243497,1991
Pakistan,950.884644833285,30.576,22.3442448854655,23.0670733915693,20.7386207580566,2.92652988433838,3.34304854189447,83.8694127061706,0.0,84.26901401367188,9.05213155279776,35.034575900498,0.612997661913938,24.1573329065136,5.01436068130985,15.1367556017165,18.0297496461203,43.3622332328204,52.666666666666664,59.728,6.364,52.80419921875,90.3524722641165,6.48305955794592,0.673809245,0.001732891,2.7924294569074086,36.5180726653,52.9314616498754,2.51680994033813,12.168756631767161,-5.23734118675006,39.1371037557407,18.9353730330174,257.112064942969,57.5,52.86,795538461.5384616,4.187726376739467,8.75310428519107,1990
Pakistan,941.244309440788,30.327,21.2080624102787,23.9136337358476,20.1443004608154,5.249316916746248,3.26806216038551,83.5738488480432,8.091425464285715,84.26901401367188,7.84426473740044,34.4216591208777,0.524257200329788,24.9128607525869,5.02178391102508,16.7849092881409,17.232679131441,43.6269154070504,52.666666666666664,59.528,6.425,53.0443305969238,90.0358993217998,6.46205047375659,0.673809245,0.0,2.7924294569074086,31.7227656642,46.7088326720846,2.36382007598877,13.7080461711346,-5.23734118675006,38.9809612274195,18.9114576905339,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,7.21790710202758,1989
Pakistan,926.557789336634,30.08,21.6952008398123,23.1533234920912,19.4664402008057,3.18139004707336,3.36148582370259,83.090514620187,8.091425464285715,84.26901401367188,8.83793701817773,33.2842258313357,0.484736838916137,26.3685964681095,4.86567402102492,15.5101726560545,17.3940456378718,44.1409321146776,52.666666666666664,59.36,6.476,53.4772796630859,89.5185026194753,6.42798799928833,0.673809245,0.0,2.7924294569074086,28.9692726408,45.3392306726675,2.201896989599187,13.1712242870405,-5.23734118675006,41.3654205206185,18.0142110694726,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.10666774659637,1988
Pakistan,890.342222772156,29.833,21.6301383980897,23.6354521301218,19.2109909057617,2.80859994888306,3.40943919604165,82.6661354620076,8.091425464285715,84.26901401367188,4.68121854620213,32.8971019024279,0.387921173050002,27.6435467501865,6.5380152677286,13.5344702600445,20.3967765238014,44.7693277832025,52.666666666666664,59.222,6.518,53.7716598510742,89.0604180319788,6.39428256997121,0.673809245,0.0,2.7924294569074086,26.2111394647,51.4427045175779,2.97745990753174,12.168756631767161,-5.23734118675006,45.3110594449753,19.1343263246337,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.77407280564428,1987
Pakistan,865.38378020321,29.588,21.1557298671414,25.032651030451,18.8718109130859,2.82945990562439,3.38057189066263,82.2705424858478,8.091425464285715,84.26901401367188,3.50641424758205,32.4067307767058,0.33145270892202,29.7860774451346,7.66914898371919,12.7614997706654,18.895094514271,44.4413564170936,52.666666666666664,59.167,6.554,52.1590805053711,88.6277391667405,6.35719668089263,0.673809245,0.0,2.7924294569074086,22.3324296396,47.8458299603713,2.67812991142273,13.4730201425762,-5.23734118675006,43.3097066849098,18.7636531838642,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.36774357028541,1986
Pakistan,848.459508815423,29.344,20.2297117272433,25.6891245920319,18.7081909179688,5.249316916746248,3.1692834201536,81.8337250161767,8.091425464285715,84.26901401367188,5.61483921793224,33.1707461712947,0.421864139271513,27.7821783855794,8.14608758096142,12.09894166559,14.596717431294,44.1071507994163,52.666666666666664,59.075,6.585,52.1836700439453,88.1450659406049,6.3113409244282,0.673809245,0.0,2.7924294569074086,21.0615291707,43.9505623754253,2.43543004989624,12.3295852862501,-5.23734118675006,40.6612842762047,18.3254722475787,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.52680455857684,1985
Pakistan,813.98181157513,29.101,20.2435910262457,24.9045978818586,17.8578701019287,5.249316916746248,3.13509160725294,81.1332652932397,8.091425464285715,84.26901401367188,6.08716673573716,33.3626328602532,0.1781923494967,24.2180599425443,8.28460491566596,12.0868885808071,17.0506600587067,44.0245639611055,52.666666666666664,58.921,6.615,50.7413215637207,87.3779148345794,6.24464954133975,0.673809245,0.0,2.7924294569074086,17.2329321366,39.8212014053784,2.06984996795654,13.2683979590378,-5.23734118675006,39.8550507143844,18.2707562136436,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.05681477546825,1984
Pakistan,799.413201289567,28.859,19.8942333288509,27.2732012942284,17.0569305419922,5.249316916746248,3.46220072057645,80.4016561532814,8.091425464285715,84.26901401367188,6.362033499853,34.6919621171996,0.102666735817458,26.3762702840661,10.2476344855881,11.4180802278896,18.8686157819096,42.9598201911704,52.666666666666664,58.663,6.644,50.5874481201172,86.5734749859611,6.17181883267974,0.673809245,0.0,2.7924294569074086,21.6157397224,42.5421693725892,1.99576997756958,12.7883266966165,-5.23734118675006,43.87686717693,18.7882663212464,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.14056545958852,1983
Pakistan,775.040043703995,28.619,20.0580579283623,28.447767916362,16.2279796600342,5.249316916746248,3.75957440174228,80.1075701498468,8.091425464285715,84.26901401367188,5.90352878435863,31.3222832005281,0.207749628001959,24.7028464426408,8.42323757480126,10.3412214376278,17.620499690649,41.620624446645,52.666666666666664,58.291,6.674,48.6079406738281,86.2282607132429,6.12069056339616,0.673809245,0.0,2.7924294569074086,16.3129207527,38.4953989938768,2.01366996765137,12.6786546108546,-5.23734118675006,40.792481467428,19.26431164953,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,5.70851048286261,1982
Pakistan,755.351886399493,28.38,20.1343656990036,27.4622927720025,16.0475292205811,5.249316916746248,4.17810201190455,80.2668242985089,8.091425464285715,84.26901401367188,11.8799135925283,35.1680110425743,0.384634937305679,24.0395260895196,7.35609811952724,10.1640569957871,17.46949538417,41.4883751024458,26.0,57.764,6.704,47.9244613647461,86.3582298727762,6.09140557426731,0.673809245,0.0,2.7924294569074086,17.9389008456,38.0077301485561,1.97245001792908,13.5343426936405,-5.23734118675006,39.0147953241599,18.7662655106472,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,5.57196977723196,1981
Pakistan,729.775997454804,28.066,22.3051597282421,26.5455057883072,15.9938802719116,2.01178002357483,4.08514964566703,81.1445751455885,8.091425464285715,84.26901401367188,11.9382309107087,35.8968993803885,0.269010726210538,23.4420251175383,8.6563962295082,10.0500044837496,16.4222340322408,40.9323637046874,52.666666666666664,57.199,6.734,47.1800193786621,87.2404618832674,6.09588673767883,0.673809245,0.0,2.7924294569074086,16.940035424,42.4913054239135,2.13094997406006,13.3500441969604,-5.23734118675006,41.5586367693089,17.6685356073773,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.46569640190242,1980
Pakistan,689.743593740588,27.715,21.4821845419798,27.7798014519149,15.4925498962402,2.06703996658325,3.46407267837998,82.1992557767613,8.091425464285715,84.26901401367188,8.26704697617572,32.8645819972809,0.29588069717029,24.8379037016135,7.62691764507606,10.4348049149629,14.0959925190952,41.9798373650053,52.666666666666664,56.614,6.761,47.898380279541,88.292857948665,6.09360217190367,0.673809245,0.0,2.7924294569074086,71.23624288555952,45.8442630880316,2.19807004928589,12.2838160223687,-5.23734118675006,43.1559910730318,17.1125875381577,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.79752396094881,1979
Pakistan,688.190284180422,27.368,20.6426440731793,28.6768291991335,16.7520809173584,2.08587002754211,3.20320937214696,82.6933926167492,8.091425464285715,84.26901401367188,6.13869266742743,27.9180418977622,0.181192853254975,22.2704072952465,7.3508457077478,10.8407907720576,15.535363118842,41.3266868556263,52.666666666666664,56.072,6.783,48.1648597717285,88.7396426151106,6.04624999836136,0.673809245,0.0,2.7924294569074086,71.23624288555952,47.2442836492745,2.20418000221252,11.5417333015754,-5.23734118675006,40.0543287170937,16.9904839679245,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,5.73492474217396,1978
Pakistan,657.659383934214,27.023,20.7675561610172,29.3613270294094,16.7152805328369,1.95977997779846,3.13596391872731,82.9647769466901,8.091425464285715,84.26901401367188,10.1329676874055,27.200363276972,0.100642225435154,23.4066565162807,5.76545758748698,11.1614178486524,15.3056103106036,40.6783396105457,52.666666666666664,55.482,6.799,54.5155296325684,88.9482889442391,5.983511997549,0.673809245,0.0,2.7924294569074086,71.23624288555952,50.6123690618209,2.14983010292053,11.0218500414029,-5.23734118675006,39.3562518364185,18.3114298688463,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,5.32867036270665,1977
Pakistan,652.838055213587,26.681,20.8892025405787,29.4084256389801,16.6267395019531,1.96484994888306,3.06099476757709,83.2096084461899,8.091425464285715,84.26901401367188,7.15832373118465,28.9458746279648,0.0624277014069093,22.2154122303703,3.12678016258323,11.0022705654935,13.127450741923,41.5498143659292,52.666666666666664,55.069,6.808,52.9504890441895,89.1258463793923,5.91623793320248,0.673809245,0.0,2.7924294569074086,71.23624288555952,52.2298365806886,2.23794007301331,11.0329538829738,-5.23734118675006,38.3290632383173,17.4664784756528,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,5.46357994164913,1976
Pakistan,640.124357568775,26.341,20.6362483473193,30.1601863594254,16.6953392028809,1.84702003002167,2.98931944120814,83.374531930804,8.091425464285715,84.26901401367188,20.9045094573998,32.3880449349271,0.222605973934864,19.3425253860752,5.1742382520854155,10.7480460142288,15.884422425054462,42.3446030418319,52.666666666666664,54.722,6.812,51.6937599182129,89.2180959941713,5.84356406336732,0.673809245,0.0,2.7924294569074086,71.23624288555952,51.6633926447964,1.98008000850677,10.9477168272128,-5.23734118675006,33.9958446884865,16.385598517759,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.1515970424235515,1975
Pakistan,632.894770036852,26.005,20.991577943747,31.8766883839186,15.8375701904297,1.88038003444672,2.94062916480139,83.4197607444106,8.091425464285715,84.26901401367188,26.6630348537488,30.8301741163651,0.0449479012962248,20.286145603959,5.1742382520854155,9.69217497900161,15.884422425054462,39.853805815986,52.666666666666664,54.266,6.811,51.0938491821289,89.1858564816686,5.76609573725798,0.673809245,21.074418559163266,2.7924294569074086,71.23624288555952,58.0281342712355,1.88065004348755,11.706885201244,-5.23734118675006,35.3934076411432,13.1824476175342,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.1515970424235515,1974
Pakistan,629.496808036671,25.671,20.1534996740354,32.4586617673206,15.5555696487427,1.89619994163513,2.91192871794029,83.3422631286255,8.091425464285715,84.26901401367188,23.0700840250844,28.9797309310733,-0.0626622414508386,26.2900788241569,5.1742382520854155,11.444319326735,15.884422425054462,38.3823267942867,52.666666666666664,54.09,6.808,48.6000099182129,89.0255342479234,5.68327111929794,0.673809245,21.074418559163266,2.7924294569074086,71.23624288555952,72.4354099715352,1.83042001724243,10.3019617139809,-5.23734118675006,46.7643572571564,12.8118888164523,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.1515970424235515,1973
Pakistan,605.334383311172,25.353,19.9074497466757,32.8022972948256,15.1006002426147,1.924880027771,2.76710611631107,83.1448595985031,8.091425464285715,84.26901401367188,5.18323764549138,15.8213377718435,0.180562617745505,28.7728860680775,5.1742382520854155,11.8486272931794,15.884422425054462,38.347996268725,52.666666666666664,53.824,6.805,46.1464614868164,88.7370094356937,5.5921498371906,0.673809245,21.074418559163266,2.7924294569074086,71.23624288555952,43.8789685781123,1.56881999969482,12.168756631767161,-5.23734118675006,50.7274157262268,14.0160591151025,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.1515970424235515,1972
Pakistan,617.297392498723,25.084,21.1198834439172,31.9662932409285,15.09202003479,2.1968400478363,2.75587700704686,82.8082207713708,8.091425464285715,84.26901401367188,4.73069148232272,18.202043669154,0.00937567679313264,25.1123230493591,5.1742382520854155,10.3758539898801,15.884422425054462,37.4928629087831,52.666666666666664,49.002,6.802,45.9906387329102,88.3123938670614,5.50417309569055,0.673809245,21.074418559163266,2.7924294569074086,71.23624288555952,35.8007021617557,1.65421998500824,12.168756631767161,-5.23734118675006,46.4844165304877,15.5381858990766,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.1515970424235515,1971
Pakistan,631.587748383334,24.817,20.2655441770853,33.4317605914012,24.41485435179018,5.249316916746248,2.87605370916423,82.3573980313808,8.091425464285715,84.26901401367188,5.34984090983017,17.9661158928609,0.229369018449875,25.448472283303,5.1742382520854155,10.1484785658939,15.884422425054462,37.0798517308538,52.666666666666664,52.943,6.801,62.566129870414855,87.7599428869068,5.40254485552602,0.673809245,0.0,2.7924294569074086,71.23624288555952,34.2954513272245,2.201896989599187,12.168756631767161,-5.23734118675006,43.4589851521434,15.7923394274465,391.40825368709847,48.928124999999994,59.443939393939395,795538461.5384616,4.187726376739467,6.1515970424235515,1970
